#,,distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
2600,2600,0.786047,60,26,2.681022,4,0.693147,3.605551,2.484907,29.91,0
2601,2601,0.576744,60,26,2.681022,4,0.693147,3.162278,2.197225,29.9,0
2602,2602,0.367442,60,26,2.681022,3,0.693147,3.741657,2.197225,29.92,1107
2603,2603,0.15814,60,26,2.681022,1,0.693147,5.744563,2.70805,29.92,17409
2604,2604,0.051163,60,26,2.681022,1,0.693147,6.244998,2.944439,29.91,34682
2605,2605,0.260465,60,26,2.681022,2,0.693147,5.477226,3.044522,29.89,21170
2606,2606,0.469767,60,26,2.681022,4,1.098612,4.123106,2.772589,29.9,840
2607,2607,0.67907,60,26,2.681022,4,0.693147,3.605551,2.70805,29.93,0
2608,2608,0.787879,59,26,2.646175,4,0.693147,3.605551,2.639057,29.93,0
2609,2609,0.578089,59,26,2.646175,4,0.693147,3.741657,2.484907,29.93,0
2610,2610,0.368298,59,26,2.646175,4,0.693147,4.123106,2.302585,29.96,1367
2611,2611,0.158508,59,26,2.646175,4,0.693147,4.690416,2.397895,29.97,9148
2612,2612,0.051282,59,26,2.646175,1,0.693147,6.244998,2.944439,29.96,33470
2613,2613,0.261072,59,26,2.646175,1,0.693147,5.656854,3.135494,29.94,19317
2614,2614,0.470862,59,26,2.646175,4,0.693147,4.358899,2.772589,29.95,1149
2615,2615,0.680653,59,26,2.646175,4,0.693147,3.605551,2.197225,29.97,0
2616,2616,0.78972,60,29,2.772589,4,0.693147,3.741657,2.302585,29.97,0
2617,2617,0.579439,60,29,2.772589,4,0.693147,3.741657,2.197225,29.98,0
2618,2618,0.369159,60,29,2.772589,3,0.693147,3.741657,2.302585,29.98,1343
2619,2619,0.158879,60,29,2.772589,1,0.693147,5.477226,2.70805,29.99,21787
2620,2620,0.051402,60,29,2.772589,1,0.693147,6.082763,3.044522,29.96,34459
2621,2621,0.261682,60,29,2.772589,2,0.693147,5.477226,3.295837,29.94,21451
2622,2622,0.471963,60,29,2.772589,1,1.098612,3.741657,3.044522,29.94,1985
2623,2623,0.682243,60,29,2.772589,1,0.693147,2.645751,2.833213,29.99,0
2624,2624,0.790643,63,30,2.639057,3,0.693147,2,2.772589,30,0
2625,2625,0.580117,63,30,2.639057,4,0.693147,3.162278,1.94591,30,0
2626,2626,0.369591,63,30,2.639057,4,0.693147,3.605551,1.386294,30.03,1683
2627,2627,0.159064,63,30,2.639057,1,0.693147,5.477226,1.94591,30.01,27417
2628,2628,0.051462,63,30,2.639057,1,0.693147,6.855655,2.639057,29.96,33306
2629,2629,0.261988,63,30,2.639057,2,0.693147,5.91608,3.218876,29.93,21065
2630,2630,0.472515,63,30,2.639057,2,0.693147,4.123106,3.135494,29.94,1714
2631,2631,0.683041,63,30,2.639057,1,0.693147,2,2.772589,29.97,0
2632,2632,0.791569,61,29,2.721295,3,0.693147,2,2.772589,29.96,0
2633,2633,0.580796,61,29,2.721295,3,0.693147,2,2.197225,29.96,0
2634,2634,0.370023,61,29,2.721295,4,1.098612,3.162278,2.197225,29.97,620
2635,2635,0.159251,61,29,2.721295,1,0.693147,5.477226,2.70805,29.95,0
2636,2636,0.051522,61,29,2.721295,1,0.693147,6.403124,2.70805,29.9,18889
2637,2637,0.262295,61,29,2.721295,1,0.693147,5.291503,3.295837,29.88,20769
2638,2638,0.473068,61,29,2.721295,1,0.693147,3.605551,3.044522,29.88,1873
2639,2639,0.683841,61,29,2.721295,3,0.693147,3.162278,2.397895,29.91,0
2640,2640,0.793427,62,27,2.624669,4,0.693147,3.605551,2.484907,29.89,0
2641,2641,0.58216,62,27,2.624669,4,0.693147,3.162278,2.197225,29.88,0
2642,2642,0.370892,62,27,2.624669,4,0.693147,3.162278,1.94591,29.9,639
2643,2643,0.159624,62,27,2.624669,3,0.693147,5,2.639057,29.9,7082
2644,2644,0.051643,62,27,2.624669,1,0.693147,5.656854,2.944439,29.86,28694
2645,2645,0.262911,62,27,2.624669,2,0.693147,5.477226,3.091042,29.83,14653
2646,2646,0.474178,62,27,2.624669,3,0.693147,4,2.772589,29.84,828
2647,2647,0.685446,62,27,2.624669,4,0.693147,3.605551,2.639057,29.86,0
2648,2648,0.795294,65,27,2.681022,4,0.693147,4,2.079442,29.85,0
2649,2649,0.583529,65,27,2.681022,4,0.693147,4,2.197225,29.84,0
2650,2650,0.371765,65,27,2.681022,4,0.693147,4,1.94591,29.87,938
2651,2651,0.16,65,27,2.681022,1,0.693147,5.656854,2.70805,29.88,10750
2652,2652,0.051765,65,27,2.681022,1,0.693147,6.403124,3.091042,29.86,30473
2653,2653,0.263529,65,27,2.681022,1,0.693147,5.830952,3.135494,29.85,13620
2654,2654,0.475294,65,27,2.681022,3,1.098612,4.358899,2.890372,29.86,771
2655,2655,0.687059,65,27,2.681022,4,0.693147,4,2.639057,29.89,0
2656,2656,0.79717,63,26,2.533697,4,0.693147,3.605551,2.079442,29.89,0
2657,2657,0.584906,63,26,2.533697,4,0.693147,4,2.302585,29.89,0
2658,2658,0.372642,63,26,2.533697,4,0.693147,4.358899,2.197225,29.93,1353
2659,2659,0.160377,63,26,2.533697,3,0.693147,5.477226,2.772589,29.96,10411
2660,2660,0.051887,63,26,2.533697,1,0.693147,5.830952,2.944439,29.95,32389
2661,2661,0.264151,63,26,2.533697,3,0.693147,5.477226,2.890372,29.91,19605
2662,2662,0.476415,63,26,2.533697,4,1.098612,4,2.70805,29.93,2225
2663,2663,0.688679,63,26,2.533697,4,0.693147,3.605551,2.197225,29.95,0
2664,2664,0.799054,62,28,2.624669,4,0.693147,3.605551,2.197225,29.94,0
2665,2665,0.586288,62,28,2.624669,4,0.693147,2.645751,2.079442,29.94,0
2666,2666,0.373522,62,28,2.624669,4,0.693147,3.605551,2.079442,29.98,1276
2667,2667,0.160757,62,28,2.624669,3,0.693147,5,2.639057,29.99,11886
2668,2668,0.052009,62,28,2.624669,1,0.693147,6.244998,2.833213,29.97,34021
2669,2669,0.264775,62,28,2.624669,2,0.693147,5.477226,3.218876,29.92,17733
2670,2670,0.477541,62,28,2.624669,2,1.098612,3.605551,2.639057,29.94,734
2671,2671,0.690307,62,28,2.624669,3,0.693147,2.645751,2.639057,29.96,0
2672,2672,0.800948,63,28,2.639057,4,1.098612,3.162278,2.639057,29.95,0
2673,2673,0.587678,63,28,2.639057,4,0.693147,3.162278,1.791759,29.94,0
2674,2674,0.374408,63,28,2.639057,4,0.693147,3.605551,1.791759,29.97,1974
2675,2675,0.161137,63,28,2.639057,2,0.693147,5.656854,2.639057,29.98,23788
2676,2676,0.052133,63,28,2.639057,1,0.693147,6.082763,3.218876,29.97,34447
2677,2677,0.265403,63,28,2.639057,2,0.693147,5.196152,3.044522,29.97,18771
2678,2678,0.478673,63,28,2.639057,3,1.098612,4.358899,2.639057,29.98,1739
2679,2679,0.691943,63,28,2.639057,2,0.693147,4,2.397895,30,0
2680,2680,0.801898,63,27,2.674149,4,0.693147,4,2.639057,29.99,0
2681,2681,0.588375,63,27,2.674149,4,0.693147,3.162278,1.791759,29.99,0
2682,2682,0.374852,63,27,2.674149,4,0.693147,3.605551,2.484907,30.02,610
2683,2683,0.161329,63,27,2.674149,3,0.693147,5.477226,2.70805,30.02,7779
2684,2684,0.052195,63,27,2.674149,1,0.693147,6.082763,2.833213,30,30137
2685,2685,0.265718,63,27,2.674149,1,0.693147,5.91608,3.258097,29.97,20887
2686,2686,0.479241,63,27,2.674149,3,0.693147,4.358899,2.639057,29.96,1661
2687,2687,0.692764,63,27,2.674149,4,0.693147,4,2.833213,29.98,0
2688,2688,0.803805,64,27,2.525729,4,0.693147,3.605551,2.397895,29.98,0
2689,2689,0.589774,64,27,2.525729,4,1.098612,3.162278,1.791759,29.99,0
2690,2690,0.375743,64,27,2.525729,4,0.693147,4,1.94591,30.01,1259
2691,2691,0.161712,64,27,2.525729,4,0.693147,5.477226,2.197225,30.02,12757
2692,2692,0.052319,64,27,2.525729,1,0.693147,6.403124,2.772589,30,34325
2693,2693,0.26635,64,27,2.525729,1,0.693147,6.244998,2.890372,29.97,20756
2694,2694,0.48038,64,27,2.525729,1,0.693147,5,2.70805,29.97,1509
2695,2695,0.694411,64,27,2.525729,4,0.693147,3.605551,2.890372,29.99,0
2696,2696,0.805721,66,27,2.564949,4,0.693147,2.645751,2.079442,30.01,0
2697,2697,0.59118,66,27,2.564949,4,0.693147,3.605551,1.386294,30.02,0
2698,2698,0.376639,66,27,2.564949,3,0.693147,4.358899,1.791759,30.05,4745
2699,2699,0.162098,66,27,2.564949,1,0.693147,5.830952,2.484907,30.06,22158
2700,2700,0.052443,66,27,2.564949,0,0.693147,6.928203,2.944439,30.03,33187
2701,2701,0.266985,66,27,2.564949,1,0.693147,6.708204,3.091042,29.99,20199
2702,2702,0.481526,66,27,2.564949,1,0.693147,5.196152,2.944439,29.97,1452
2703,2703,0.696067,66,27,2.564949,1,0.693147,4,2.397895,30,0
2704,2704,0.807646,66,26,2.70805,1,0.693147,4.358899,2.833213,30,0
2705,2705,0.592593,66,26,2.70805,4,0.693147,3.162278,2.302585,30.01,0
2706,2706,0.377539,66,26,2.70805,4,0.693147,4,2.079442,30.01,1428
2707,2707,0.162485,66,26,2.70805,3,0.693147,5.656854,2.639057,30.02,19029
2708,2708,0.052569,66,26,2.70805,1,0.693147,6.403124,2.890372,30.01,34055
2709,2709,0.267622,66,26,2.70805,2,0.693147,5.656854,3.178054,29.98,22084
2710,2710,0.482676,66,26,2.70805,3,0.693147,5.477226,2.639057,29.96,1588
2711,2711,0.69773,66,26,2.70805,4,0.693147,4.690416,2.397895,29.98,0
2712,2712,0.809581,66,27,2.631889,3,0.693147,4.690416,1.791759,29.96,0
2713,2713,0.594012,66,27,2.631889,4,0.693147,4.358899,2.397895,29.97,0
2714,2714,0.378443,66,27,2.631889,3,0.693147,4.690416,2.302585,30.02,3997
2715,2715,0.162874,66,27,2.631889,3,0.693147,6.557439,2.484907,30.04,19430
2716,2716,0.052695,66,27,2.631889,3,0.693147,6.403124,2.397895,30.06,24803
2717,2717,0.268263,66,27,2.631889,2,0.693147,6.403124,2.772589,30.03,20514
2718,2718,0.483832,66,27,2.631889,2,0.693147,5.196152,3.044522,30.02,1481
2719,2719,0.699401,66,27,2.631889,2,0.693147,4.358899,2.890372,30.04,0
2720,2720,0.810324,64,27,2.839078,3,0.693147,3.605551,2.484907,30.03,0
2721,2721,0.594238,64,27,2.839078,4,0.693147,4,2.833213,30.02,0
2722,2722,0.378151,64,27,2.839078,3,0.693147,4.358899,2.890372,30.05,5248
2723,2723,0.162065,64,27,2.839078,2,0.693147,5.91608,2.484907,30.07,24698
2724,2724,0.054022,64,27,2.839078,2,0.693147,6.244998,3.178054,30.06,33210
2725,2725,0.270108,64,27,2.839078,2,0.693147,6.082763,2.890372,30.03,19423
2726,2726,0.486194,64,27,2.839078,1,0.693147,4.358899,3.044522,30.02,1397
2727,2727,0.702281,64,27,2.839078,1,1.098612,3.605551,2.944439,30.03,0
2728,2728,0.812274,67,30,2.379546,1,1.098612,3.605551,2.079442,30.02,0
2729,2729,0.595668,67,30,2.379546,0,0.693147,4,1.386294,30,0
2730,2730,0.379061,67,30,2.379546,0,1.386294,4.358899,1.386294,30.02,6035
2731,2731,0.162455,67,30,2.379546,1,1.386294,5.196152,1.791759,30.02,26346
2732,2732,0.054152,67,30,2.379546,1,0.693147,7.071068,2.944439,29.98,31908
2733,2733,0.270758,67,30,2.379546,1,0.693147,6.708204,2.833213,29.95,19265
2734,2734,0.487365,67,30,2.379546,2,1.098612,4.690416,2.944439,29.94,1425
2735,2735,0.703971,67,30,2.379546,1,0.693147,4,2.302585,29.96,0
2736,2736,0.814234,71,29,2.370244,0,0.693147,4,1.791759,29.93,0
2737,2737,0.597105,71,29,2.370244,0,0.693147,3.605551,1.386294,29.93,0
2738,2738,0.379976,71,29,2.370244,0,1.098612,5,1.386294,29.94,5801
2739,2739,0.162847,71,29,2.370244,1,1.098612,5.196152,1.791759,29.95,25690
2740,2740,0.054282,71,29,2.370244,1,0.693147,8.246211,3.044522,29.91,31531
2741,2741,0.271411,71,29,2.370244,1,0.693147,7.28011,3.044522,29.88,18938
2742,2742,0.48854,71,29,2.370244,2,0.693147,5.196152,2.772589,29.85,1329
2743,2743,0.705669,71,29,2.370244,0,0.693147,5,2.302585,29.88,0
2744,2744,0.816203,73,30,2.424803,0,0.693147,4.690416,1.791759,29.88,0
2745,2745,0.598549,73,30,2.424803,0,0.693147,4,1.791759,29.88,0
2746,2746,0.380895,73,30,2.424803,0,0.693147,5,1.386294,29.92,6044
2747,2747,0.163241,73,30,2.424803,1,0.693147,5.830952,1.791759,29.94,25211
2748,2748,0.054414,73,30,2.424803,1,0.693147,7.483315,3.091042,29.92,31366
2749,2749,0.272068,73,30,2.424803,2,0.693147,6.708204,3.044522,29.91,17623
2750,2750,0.489722,73,30,2.424803,2,0.693147,4.690416,2.944439,29.91,906
2751,2751,0.707376,73,30,2.424803,1,0.693147,3.605551,2.397895,29.96,0
2752,2752,0.818182,66,30,2.332144,2,0.693147,3.162278,2.197225,29.97,0
2753,2753,0.6,66,30,2.332144,2,0.693147,3.162278,1.791759,29.98,0
2754,2754,0.381818,66,30,2.332144,1,0.693147,4,1.386294,30.02,744
2755,2755,0.163636,66,30,2.332144,1,0.693147,5.477226,2.079442,30.03,11209
2756,2756,0.054545,66,30,2.332144,3,0.693147,6.244998,3.091042,30.02,27606
2757,2757,0.272727,66,30,2.332144,1,0.693147,5.477226,2.944439,30,17905
2758,2758,0.490909,66,30,2.332144,3,0.693147,3.605551,2.639057,30,1346
2759,2759,0.709091,66,30,2.332144,2,0.693147,3.162278,2.197225,30.01,0
2760,2760,0.82017,71,29,2.60269,2,0.693147,3.162278,1.791759,30,0
2761,2761,0.601458,71,29,2.60269,2,0.693147,2.645751,2.079442,29.99,0
2762,2762,0.382746,71,29,2.60269,3,0.693147,3.162278,1.386294,30,6343
2763,2763,0.164034,71,29,2.60269,1,0.693147,5.196152,1.386294,30.01,27323
2764,2764,0.054678,71,29,2.60269,1,0.693147,7.615773,3.135494,29.98,32295
2765,2765,0.27339,71,29,2.60269,1,0.693147,7.071068,3.465736,29.94,19187
2766,2766,0.492102,71,29,2.60269,3,0.693147,6.855655,2.70805,29.93,1318
2767,2767,0.710814,71,29,2.60269,1,0.693147,5.196152,2.397895,29.96,0
2768,2768,0.82095,67,28,3.100092,2,0.693147,4.690416,2.70805,29.95,0
2769,2769,0.601705,67,28,3.100092,2,0.693147,3.162278,2.772589,29.94,0
2770,2770,0.38246,67,28,3.100092,1,0.693147,4.358899,2.833213,29.97,6406
2771,2771,0.163216,67,28,3.100092,1,0.693147,6.082763,2.890372,29.98,27136
2772,2772,0.056029,67,28,3.100092,1,0.693147,7.211103,3.367296,29.97,32235
2773,2773,0.275274,67,28,3.100092,1,0.693147,7.211103,3.295837,29.93,19164
2774,2774,0.494519,67,28,3.100092,0,0.693147,6.244998,3.367296,29.91,1110
2775,2775,0.713764,67,28,3.100092,2,0.693147,5.291503,3.044522,29.94,0
2776,2776,0.823961,63,26,3.010621,2,0.693147,5.291503,2.944439,29.96,0
2777,2777,0.603912,63,26,3.010621,2,0.693147,5.291503,3.218876,29.95,0
2778,2778,0.383863,63,26,3.010621,1,0.693147,5.291503,2.890372,29.97,6524
2779,2779,0.163814,63,26,3.010621,1,0.693147,6.082763,3.295837,29.99,27737
2780,2780,0.056235,63,26,3.010621,1,0.693147,6.082763,3.091042,29.99,33293
2781,2781,0.276284,63,26,3.010621,1,0.693147,5.91608,3.178054,29.96,19411
2782,2782,0.496333,63,26,3.010621,2,0.693147,5,2.772589,29.94,1158
2783,2783,0.716381,63,26,3.010621,1,0.693147,4.358899,2.397895,29.94,0
2784,2784,0.82598,67,30,2.251292,0,0.693147,4.123106,1.386294,29.94,0
2785,2785,0.605392,67,30,2.251292,1,0.693147,4.123106,1.386294,29.93,0
2786,2786,0.384804,67,30,2.251292,0,0.693147,4.690416,1.386294,29.96,5826
2787,2787,0.164216,67,30,2.251292,0,1.098612,5.477226,1.791759,29.96,26714
2788,2788,0.056373,67,30,2.251292,0,0.693147,7.745967,2.772589,29.93,32413
2789,2789,0.276961,67,30,2.251292,0,0.693147,6.855655,3.091042,29.91,18854
2790,2790,0.497549,67,30,2.251292,1,0.693147,5.291503,2.302585,29.89,1091
2791,2791,0.718137,67,30,2.251292,1,0.693147,4.358899,2.639057,29.92,0
2792,2792,0.826994,65,30,2.493205,1,0.693147,4.123106,2.079442,29.9,0
2793,2793,0.606135,65,30,2.493205,1,0.693147,4.123106,1.94591,29.9,0
2794,2794,0.385276,65,30,2.493205,1,0.693147,4.690416,1.386294,29.93,5831
2795,2795,0.164417,65,30,2.493205,2,0.693147,6.244998,1.94591,29.93,26277
2796,2796,0.056442,65,30,2.493205,1,0.693147,6.855655,2.70805,29.9,31397
2797,2797,0.277301,65,30,2.493205,1,0.693147,7,3.135494,29.85,18705
2798,2798,0.49816,65,30,2.493205,1,1.098612,4.690416,2.944439,29.85,1055
2799,2799,0.719018,65,30,2.493205,1,0.693147,4.123106,2.833213,29.89,0
2800,2800,0.829028,62,29,2.721295,1,0.693147,4.123106,2.397895,29.87,0
2801,2801,0.607626,62,29,2.721295,1,0.693147,3.605551,2.079442,29.87,0
2802,2802,0.386224,62,29,2.721295,1,1.098612,4,2.197225,29.92,1379
2803,2803,0.164822,62,29,2.721295,1,0.693147,5.91608,2.397895,29.92,24772
2804,2804,0.056581,62,29,2.721295,1,0.693147,5.91608,3.178054,29.9,33053
2805,2805,0.277983,62,29,2.721295,1,0.693147,5.196152,3.258097,29.86,19120
2806,2806,0.499385,62,29,2.721295,3,0.693147,3.605551,2.944439,29.86,1132
2807,2807,0.720787,62,29,2.721295,3,0.693147,3.605551,2.639057,29.88,0
2808,2808,0.830864,62,29,2.525729,3,0.693147,3.605551,1.94591,29.87,0
2809,2809,0.608642,62,29,2.525729,4,0.693147,4.123106,1.791759,29.86,0
2810,2810,0.38642,62,29,2.525729,4,1.098612,4,2.079442,29.87,806
2811,2811,0.164198,62,29,2.525729,1,1.098612,5.196152,2.639057,29.88,20290
2812,2812,0.058025,62,29,2.525729,1,0.693147,6.082763,2.944439,29.85,31772
2813,2813,0.280247,62,29,2.525729,1,0.693147,5.656854,3.091042,29.81,18020
2814,2814,0.502469,62,29,2.525729,1,0.693147,3.605551,2.944439,29.81,499
2815,2815,0.724691,62,29,2.525729,1,0.693147,3.162278,2.397895,29.84,0
2816,2816,0.832921,65,30,2.261763,4,0.693147,2.645751,2.397895,29.82,0
2817,2817,0.610149,65,30,2.261763,4,0.693147,3.605551,1.94591,29.82,0
2818,2818,0.387376,65,30,2.261763,4,0.693147,4,1.386294,29.85,0
2819,2819,0.164604,65,30,2.261763,2,1.098612,5.196152,1.791759,29.87,8584
2820,2820,0.058168,65,30,2.261763,1,1.098612,5.830952,1.94591,29.85,18238
2821,2821,0.280941,65,30,2.261763,1,0.693147,6.082763,2.890372,29.82,11166
2822,2822,0.503713,65,30,2.261763,1,0.693147,4.358899,2.772589,29.84,863
2823,2823,0.726485,65,30,2.261763,1,0.693147,4.690416,1.94591,29.87,0
2824,2824,0.834988,64,28,2.587764,2,0.693147,4,1.386294,29.86,0
2825,2825,0.611663,64,28,2.587764,3,0.693147,4,1.94591,29.88,0
2826,2826,0.388337,64,28,2.587764,3,0.693147,4.358899,2.079442,29.91,759
2827,2827,0.165012,64,28,2.587764,1,0.693147,5.830952,2.397895,29.92,8690
2828,2828,0.058313,64,28,2.587764,1,0.693147,6.708204,2.833213,29.92,25632
2829,2829,0.281638,64,28,2.587764,1,0.693147,5.91608,3.091042,29.9,18709
2830,2830,0.504963,64,28,2.587764,2,0.693147,4,3.044522,29.91,1306
2831,2831,0.728288,64,28,2.587764,4,0.693147,3.162278,2.70805,29.94,0
2832,2832,0.838107,68,29,2.322388,4,0.693147,3.605551,1.94591,29.93,0
2833,2833,0.613948,68,29,2.322388,4,0.693147,3.162278,1.386294,29.91,0
2834,2834,0.389788,68,29,2.322388,4,1.098612,3.605551,1.386294,29.92,1211
2835,2835,0.165629,68,29,2.322388,1,0.693147,5,1.386294,29.92,22969
2836,2836,0.058531,68,29,2.322388,1,0.693147,5.656854,1.94591,29.87,31163
2837,2837,0.28269,68,29,2.322388,2,0.693147,6.708204,2.944439,29.81,18040
2838,2838,0.506849,68,29,2.322388,2,0.693147,5.477226,2.772589,29.82,886
2839,2839,0.731009,68,29,2.322388,0,0.693147,4.690416,2.397895,29.86,0
2840,2840,0.838951,63,29,2.753661,1,0.693147,4.358899,2.484907,29.84,0
2841,2841,0.614232,63,29,2.753661,1,0.693147,4,2.197225,29.83,0
2842,2842,0.389513,63,29,2.753661,2,1.098612,4,2.079442,29.88,1709
2843,2843,0.164794,63,29,2.753661,2,0.693147,5.196152,2.890372,29.89,17165
2844,2844,0.059925,63,29,2.753661,2,0.693147,6.082763,3.091042,29.86,32668
2845,2845,0.284644,63,29,2.753661,3,0.693147,5.656854,2.890372,29.86,17506
2846,2846,0.509363,63,29,2.753661,3,0.693147,4.690416,3.135494,29.88,467
2847,2847,0.734082,63,29,2.753661,3,0.693147,4.358899,2.70805,29.89,0
2848,2848,0.841051,62,28,2.533697,3,0.693147,4.358899,1.94591,29.87,0
2849,2849,0.61577,62,28,2.533697,2,0.693147,3.605551,1.386294,29.87,0
2850,2850,0.390488,62,28,2.533697,2,0.693147,3.605551,1.94591,29.91,879
2851,2851,0.165207,62,28,2.533697,2,0.693147,6.082763,2.397895,29.94,14255
2852,2852,0.060075,62,28,2.533697,2,0.693147,6.557439,3.218876,29.92,34720
2853,2853,0.285357,62,28,2.533697,2,0.693147,5.91608,3.401197,29.91,18413
2854,2854,0.510638,62,28,2.533697,3,0.693147,4.123106,2.484907,29.91,1261
2855,2855,0.73592,62,28,2.533697,3,0.693147,4.472136,2.197225,29.92,0
2856,2856,0.843162,61,27,2.208274,2,0.693147,4.472136,2.197225,29.91,0
2857,2857,0.617315,61,27,2.208274,1,0.693147,4.123106,1.386294,29.91,0
2858,2858,0.391468,61,27,2.208274,1,1.098612,4.472136,1.386294,29.94,855
2859,2859,0.165621,61,27,2.208274,1,0.693147,5.656854,1.386294,29.96,22613
2860,2860,0.060226,61,27,2.208274,1,0.693147,6.403124,2.944439,29.95,32841
2861,2861,0.286073,61,27,2.208274,1,0.693147,6.082763,2.70805,29.95,18560
2862,2862,0.51192,61,27,2.208274,1,0.693147,5,2.70805,29.94,858
2863,2863,0.737767,61,27,2.208274,1,0.693147,3.741657,2.302585,29.97,0
2864,2864,0.845283,63,29,2.379546,1,0.693147,4.123106,1.386294,29.97,0
2865,2865,0.618868,63,29,2.379546,4,0.693147,4.123106,1.791759,29.96,0
2866,2866,0.392453,63,29,2.379546,2,1.098612,3.605551,2.079442,29.99,1390
2867,2867,0.166038,63,29,2.379546,1,0.693147,5.477226,1.94591,29.99,25263
2868,2868,0.060377,63,29,2.379546,1,0.693147,5.830952,1.94591,29.96,32513
2869,2869,0.286792,63,29,2.379546,1,0.693147,6.082763,3.091042,29.92,18417
2870,2870,0.513208,63,29,2.379546,1,0.693147,4.690416,2.833213,29.93,802
2871,2871,0.739623,63,29,2.379546,1,0.693147,3.162278,2.772589,29.97,0
2872,2872,0.847222,62,30,2.572612,1,0.693147,2.645751,2.197225,29.99,0
2873,2873,0.619949,62,30,2.572612,4,0.693147,3.162278,1.791759,29.99,0
2874,2874,0.392677,62,30,2.572612,4,1.098612,3.605551,1.791759,30.02,1245
2875,2875,0.165404,62,30,2.572612,1,0.693147,5.477226,2.639057,30.03,23711
2876,2876,0.061869,62,30,2.572612,1,0.693147,6.244998,2.772589,30,31463
2877,2877,0.289141,62,30,2.572612,1,0.693147,5.477226,3.178054,29.98,18322
2878,2878,0.516414,62,30,2.572612,2,0.693147,3.162278,2.639057,29.99,747
2879,2879,0.743687,62,30,2.572612,1,0.693147,2.645751,2.772589,30.04,0
2880,2880,0.849367,71,29,2.379546,2,0.693147,2.645751,2.397895,30.05,0
2881,2881,0.621519,71,29,2.379546,3,0.693147,2,1.94591,30.04,0
2882,2882,0.393671,71,29,2.379546,4,2.463853,2,1.791759,30.06,5372
2883,2883,0.165823,71,29,2.379546,1,0.693147,4.690416,1.386294,30.05,26175
2884,2884,0.062025,71,29,2.379546,0,0.693147,7.615773,2.639057,30,31028
2885,2885,0.289873,71,29,2.379546,3,0.693147,7.28011,2.944439,29.95,17989
2886,2886,0.517722,71,29,2.379546,3,0.693147,7.28011,3.135494,29.95,1090
2887,2887,0.74557,71,29,2.379546,3,0.693147,6.244998,2.302585,29.98,0
2888,2888,0.852605,78,29,2.028148,3,0.693147,5.291503,1.94591,29.97,0
2889,2889,0.623888,78,29,2.028148,3,0.693147,6.928203,1.386294,29.94,0
2890,2890,0.395172,78,29,2.028148,3,0.693147,5.385165,1.386294,29.97,4957
2891,2891,0.166455,78,29,2.028148,3,0.693147,5.830952,1.386294,29.97,23873
2892,2892,0.062262,78,29,2.028148,3,0.693147,8,1.791759,29.94,22231
2893,2893,0.290978,78,29,2.028148,4,0.693147,8.774964,3.044522,29.91,9224
2894,2894,0.519695,78,29,2.028148,4,0.693147,8.246211,2.639057,29.9,271
2895,2895,0.748412,78,29,2.028148,1,0.693147,7.416198,1.94591,29.92,0
2896,2896,0.854777,74,29,2.595255,1,0.693147,7.348469,1.791759,29.9,0
