#,"",distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated,power_generated_log,wind_direction_rad,wind_direction_sin,wind_direction_cos
1930,1930,0.372121,55,27,2.564949,3,0.693147,5.099020,2.772589,30.18,4162,8.333991,0.471239,0.45399,0.891007
1931,1931,0.153939,55,27,2.564949,3,0.693147,6.708204,2.639057,30.19,27741,10.230703,0.471239,0.45399,0.891007
1932,1932,0.064242,55,27,2.564949,3,0.693147,7.483315,2.772589,30.15,29768,10.301223,0.471239,0.45399,0.891007
1933,1933,0.282424,55,27,2.564949,4,0.693147,7.071068,2.708050,30.07,13827,9.534451,0.471239,0.45399,0.891007
1934,1934,0.500606,55,27,2.564949,4,0.693147,6.000000,3.044522,30.10,1109,7.012115,0.471239,0.45399,0.891007
1935,1935,0.718788,55,27,2.564949,4,0.693147,6.855655,1.791759,30.09,0,0.000000,0.471239,0.45399,0.891007
1936,1936,0.807506,56,19,2.251292,4,0.693147,5.830952,2.197225,30.10,0,0.000000,0.331613,0.34202,0.951057
1937,1937,0.589588,56,19,2.251292,3,0.693147,6.244998,1.945910,30.06,0,0.000000,0.331613,0.34202,0.951057
1938,1938,0.371671,56,19,2.251292,3,0.693147,6.403124,1.945910,30.00,3799,8.242756,0.331613,0.34202,0.951057
1939,1939,0.153753,56,19,2.251292,3,0.693147,6.324555,1.386294,29.98,12336,9.420358,0.331613,0.34202,0.951057
1940,1940,0.064165,56,19,2.251292,4,0.693147,5.291503,1.386294,29.96,8841,9.087268,0.331613,0.34202,0.951057
1941,1941,0.282082,56,19,2.251292,4,1.609438,2.645751,2.639057,29.91,1531,7.334329,0.331613,0.34202,0.951057
1942,1942,0.500000,56,19,2.251292,4,2.197225,3.162278,2.708050,29.92,0,0.000000,0.331613,0.34202,0.951057
1943,1943,0.717918,56,19,2.251292,4,0.693147,3.162278,2.890372,29.98,0,0.000000,0.331613,0.34202,0.951057
1944,1944,0.805556,60,19,2.484907,3,0.693147,3.605551,2.397895,29.97,0,0.000000,0.331613,0.34202,0.951057
1945,1945,0.588164,60,19,2.484907,3,0.693147,3.162278,2.302585,29.99,0,0.000000,0.331613,0.34202,0.951057
1946,1946,0.370773,60,19,2.484907,4,0.693147,4.358899,1.791759,30.04,2126,7.662468,0.331613,0.34202,0.951057
1947,1947,0.153382,60,19,2.484907,4,0.693147,3.605551,2.197225,30.07,5369,8.588583,0.331613,0.34202,0.951057
1948,1948,0.064010,60,19,2.484907,4,0.693147,4.358899,3.044522,30.08,11213,9.324918,0.331613,0.34202,0.951057
1949,1949,0.281401,60,19,2.484907,4,0.693147,5.000000,2.944439,30.08,6111,8.718009,0.331613,0.34202,0.951057
1950,1950,0.498792,60,19,2.484907,4,0.693147,4.000000,2.639057,30.07,111,4.718499,0.331613,0.34202,0.951057
1951,1951,0.716184,60,19,2.484907,3,0.693147,4.000000,2.397895,30.09,0,0.000000,0.331613,0.342020,0.951057
1952,1952,0.802647,59,23,2.379546,4,0.693147,2.645751,2.397895,30.13,0,0.000000,0.401426,0.390731,0.920505
1953,1953,0.586041,59,23,2.379546,4,0.693147,3.605551,2.484907,30.09,0,0.000000,0.401426,0.390731,0.920505
1954,1954,0.369434,59,23,2.379546,4,2.079442,2.645751,2.639057,30.10,843,6.738152,0.401426,0.390731,0.920505
1955,1955,0.152828,59,23,2.379546,4,0.693147,4.358899,2.772589,30.13,5395,8.593413,0.401426,0.390731,0.920505
1956,1956,0.063779,59,23,2.379546,4,0.693147,5.000000,2.639057,30.14,10351,9.244935,0.401426,0.390731,0.920505
1957,1957,0.280385,59,23,2.379546,4,0.693147,5.000000,2.302585,30.10,11610,9.359708,0.401426,0.390731,0.920505
1958,1958,0.496992,59,23,2.379546,3,0.693147,3.605551,1.945910,30.08,1086,6.991177,0.401426,0.390731,0.920505
1959,1959,0.713598,59,23,2.379546,2,0.693147,2.000000,2.197225,30.11,0,0.000000,0.401426,0.390731,0.920505
1960,1960,0.799520,61,20,2.208274,3,0.693147,2.645751,2.079442,30.08,0,0.000000,0.349066,0.342020,0.939693
1961,1961,0.583433,61,20,2.208274,3,0.693147,2.000000,1.791759,30.08,0,0.000000,0.349066,0.342020,0.939693
1962,1962,0.367347,61,20,2.208274,4,0.693147,3.162278,1.386294,30.08,2094,7.647309,0.349066,0.342020,0.939693
1963,1963,0.151261,61,20,2.208274,4,1.386294,4.000000,1.945910,30.06,16610,9.717820,0.349066,0.342020,0.939693
1964,1964,0.064826,61,20,2.208274,4,0.693147,5.830952,2.639057,30.04,16895,9.734832,0.349066,0.342020,0.939693
1965,1965,0.280912,61,20,2.208274,3,0.693147,5.196152,2.833213,30.03,3131,8.049427,0.349066,0.342020,0.939693
1966,1966,0.496999,61,20,2.208274,3,1.098612,3.162278,2.484907,30.01,404,6.003887,0.349066,0.342020,0.939693
1967,1967,0.713085,61,20,2.208274,4,0.693147,2.645751,2.302585,30.01,0,0.000000,0.349066,0.342020,0.939693
1968,1968,0.797605,64,23,2.116256,4,1.386294,3.162278,2.197225,30.01,0,0.000000,0.401426,0.390731,0.920505
1969,1969,0.582036,64,23,2.116256,4,1.609438,3.162278,1.386294,30.03,0,0.000000,0.401426,0.390731,0.920505
1970,1970,0.366467,64,23,2.116256,4,1.098612,3.162278,2.079442,30.06,983,6.891626,0.401426,0.390731,0.920505
1971,1971,0.150898,64,23,2.116256,4,0.693147,3.605551,1.386294,30.09,10119,9.222269,0.401426,0.390731,0.920505
1972,1972,0.064671,64,23,2.116256,3,0.693147,5.656854,2.484907,30.08,20567,9.931492,0.401426,0.390731,0.920505
1973,1973,0.280240,64,23,2.116256,3,0.693147,6.000000,2.397895,30.06,9848,9.195125,0.401426,0.390731,0.920505
1974,1974,0.495808,64,23,2.116256,3,0.693147,5.000000,1.945910,30.07,2021,7.611842,0.401426,0.390731,0.920505
1975,1975,0.711377,64,23,2.116256,4,0.693147,3.162278,2.484907,30.12,0,0.000000,0.401426,0.390731,0.920505
1976,1976,0.795699,64,28,2.406945,3,0.693147,3.162278,2.397895,30.11,0,0.000000,0.488692,0.469472,0.882948
1977,1977,0.580645,64,28,2.406945,3,0.693147,2.645751,1.386294,30.10,0,0.000000,0.488692,0.469472,0.882948
1978,1978,0.365591,64,28,2.406945,3,0.693147,3.162278,1.791759,30.14,6188,8.730529,0.488692,0.469472,0.882948
1979,1979,0.150538,64,28,2.406945,4,0.693147,4.000000,1.386294,30.16,19992,9.903137,0.488692,0.469472,0.882948
1980,1980,0.064516,64,28,2.406945,3,0.693147,5.656854,2.484907,30.14,17727,9.782901,0.488692,0.469472,0.882948
1981,1981,0.279570,64,28,2.406945,3,0.693147,5.385165,2.833213,30.12,9661,9.175956,0.488692,0.469472,0.882948
1982,1982,0.494624,64,28,2.406945,3,0.693147,3.162278,2.708050,30.13,907,6.811244,0.488692,0.469472,0.882948
1983,1983,0.709677,64,28,2.406945,4,0.693147,3.162278,2.772589,30.17,0,0.000000,0.488692,0.469472,0.882948
1984,1984,0.793802,59,27,2.879198,4,1.609438,2.645751,2.890372,30.16,0,0.000000,0.471239,0.453990,0.891007
1985,1985,0.579261,59,27,2.879198,4,1.945910,2.000000,2.708050,30.16,0,0.000000,0.471239,0.453990,0.891007
1986,1986,0.364720,59,27,2.879198,1,1.098612,3.162278,2.079442,30.17,8421,9.038603,0.471239,0.453990,0.891007
1987,1987,0.150179,59,27,2.879198,1,0.693147,5.916080,1.791759,30.16,30054,10.310784,0.471239,0.453990,0.891007
1988,1988,0.064362,59,27,2.879198,1,0.693147,7.000000,3.135494,30.15,34480,10.448164,0.471239,0.453990,0.891007
1989,1989,0.278903,59,27,2.879198,1,0.693147,6.928203,3.295837,30.09,19576,9.882111,0.471239,0.453990,0.891007
1990,1990,0.493445,59,27,2.879198,1,0.693147,5.567764,3.295837,30.07,1214,7.102499,0.471239,0.453990,0.891007
1991,1991,0.707986,59,27,2.879198,0,0.693147,4.795832,2.890372,30.08,0,0.000000,0.471239,0.453990,0.891007
1992,1992,0.791914,61,28,2.791165,0,0.693147,4.123106,2.944439,30.05,0,0.000000,0.488692,0.469472,0.882948
1993,1993,0.577883,61,28,2.791165,0,0.693147,3.741657,2.197225,30.02,0,0.000000,0.488692,0.469472,0.882948
1994,1994,0.363853,61,28,2.791165,0,0.693147,5.291503,1.386294,30.03,8482,9.045819,0.488692,0.469472,0.882948
1995,1995,0.149822,61,28,2.791165,0,0.693147,6.782330,2.708050,30.03,29577,10.294786,0.488692,0.469472,0.882948
1996,1996,0.064209,61,28,2.791165,0,0.693147,6.782330,3.178054,30.01,33944,10.432497,0.488692,0.469472,0.882948
1997,1997,0.278240,61,28,2.791165,1,0.693147,6.480741,3.258097,29.95,19863,9.896664,0.488692,0.469472,0.882948
1998,1998,0.492271,61,28,2.791165,1,0.693147,5.567764,3.258097,29.93,1151,7.049255,0.488692,0.469472,0.882948
1999,1999,0.706302,61,28,2.791165,1,0.693147,4.795832,2.708050,29.96,0,0.000000,0.488692,0.469472,0.882948
2000,2000,0.790036,58,28,2.879198,0,0.693147,4.123106,2.890372,29.95,0,0.000000,0.488692,0.469472,0.882948
2001,2001,0.576512,58,28,2.879198,0,0.693147,3.741657,2.197225,29.94,0,0.000000,0.488692,0.469472,0.882948
2002,2002,0.362989,58,28,2.879198,1,1.386294,4.795832,2.302585,29.97,8318,9.026297,0.488692,0.469472,0.882948
2003,2003,0.149466,58,28,2.879198,1,0.693147,6.324555,2.772589,29.98,29580,10.294888,0.488692,0.469472,0.882948
2004,2004,0.064057,58,28,2.879198,2,0.693147,6.480741,3.044522,29.97,34329,10.443775,0.488692,0.469472,0.882948
2005,2005,0.277580,58,28,2.879198,2,1.098612,6.324555,3.433987,29.97,19505,9.878477,0.488692,0.469472,0.882948
2006,2006,0.491103,58,28,2.879198,3,1.098612,5.000000,3.218876,29.96,1229,7.114769,0.488692,0.469472,0.882948
2007,2007,0.704626,58,28,2.879198,2,0.693147,4.472136,2.484907,29.98,0,0.000000,0.488692,0.469472,0.882948
2008,2008,0.788166,58,28,2.821379,1,0.693147,4.123106,2.079442,29.97,0,0.000000,0.488692,0.469472,0.882948
2009,2009,0.575148,58,28,2.821379,1,0.693147,3.741657,2.302585,29.95,0,0.000000,0.488692,0.469472,0.882948
2010,2010,0.362130,58,28,2.821379,2,0.693147,5.000000,1.386294,29.97,8263,9.019664,0.488692,0.469472,0.882948
2011,2011,0.149112,58,28,2.821379,2,0.693147,6.403124,2.833213,29.98,29303,10.285479,0.488692,0.469472,0.882948
2012,2012,0.063905,58,28,2.821379,2,0.693147,6.782330,3.091042,29.96,33627,10.423114,0.488692,0.469472,0.882948
2013,2013,0.276923,58,28,2.821379,1,0.693147,6.480741,3.465736,29.94,19748,9.890858,0.488692,0.469472,0.882948
2014,2014,0.489941,58,28,2.821379,2,0.693147,7.000000,3.135494,29.93,1182,7.075809,0.488692,0.469472,0.882948
2015,2015,0.702959,58,28,2.821379,1,0.693147,6.000000,2.397895,29.98,0,0.000000,0.488692,0.469472,0.882948
2016,2016,0.786305,57,27,3.198673,1,0.693147,4.795832,3.091042,29.97,0,0.000000,0.471239,0.453990,0.891007
2017,2017,0.573790,57,27,3.198673,1,0.693147,4.472136,3.044522,29.96,0,0.000000,0.471239,0.453990,0.891007
2018,2018,0.361275,57,27,3.198673,2,0.693147,4.795832,2.708050,30.01,7837,8.966739,0.471239,0.453990,0.891007
2019,2019,0.148760,57,27,3.198673,3,0.693147,5.916080,3.091042,30.01,28418,10.254813,0.471239,0.453990,0.891007
2020,2020,0.063754,57,27,3.198673,1,0.693147,6.324555,3.465736,30.01,34252,10.441529,0.471239,0.453990,0.891007
2021,2021,0.276269,57,27,3.198673,1,0.693147,5.477226,3.610918,30.00,20301,9.918475,0.471239,0.45399,0.891007
2022,2022,0.488784,57,27,3.198673,3,0.693147,3.741657,3.367296,30.00,1288,7.161622,0.471239,0.45399,0.891007
2023,2023,0.701299,57,27,3.198673,2,0.693147,4.472136,3.401197,30.02,0,0.000000,0.471239,0.45399,0.891007
2024,2024,0.785377,56,27,2.995732,3,0.693147,4.123106,3.258097,30.04,0,0.000000,0.471239,0.45399,0.891007
2025,2025,0.573113,56,27,2.995732,1,0.693147,3.741657,2.639057,30.05,0,0.000000,0.471239,0.45399,0.891007
2026,2026,0.360849,56,27,2.995732,2,0.693147,4.472136,2.708050,30.06,8669,9.067624,0.471239,0.45399,0.891007
2027,2027,0.148585,56,27,2.995732,1,0.693147,6.633250,2.772589,30.07,29737,10.300181,0.471239,0.45399,0.891007
2028,2028,0.063679,56,27,2.995732,2,0.693147,7.211103,3.178054,30.06,34324,10.443629,0.471239,0.45399,0.891007
2029,2029,0.275943,56,27,2.995732,2,0.693147,7.071068,3.433987,30.01,20073,9.907181,0.471239,0.45399,0.891007
2030,2030,0.488208,56,27,2.995732,2,0.693147,6.164414,3.258097,30.02,1278,7.153834,0.471239,0.45399,0.891007
2031,2031,0.700472,56,27,2.995732,0,0.693147,5.099020,3.044522,30.05,0,0.000000,0.471239,0.45399,0.891007
2032,2032,0.783529,58,27,2.867899,0,0.693147,4.795832,3.135494,30.04,0,0.000000,0.471239,0.45399,0.891007
2033,2033,0.571765,58,27,2.867899,1,0.693147,5.099020,2.197225,30.02,0,0.000000,0.471239,0.45399,0.891007
2034,2034,0.360000,58,27,2.867899,3,0.693147,7.141428,1.386294,30.04,8004,8.987822,0.471239,0.45399,0.891007
2035,2035,0.148235,58,27,2.867899,3,0.693147,7.071068,2.639057,30.06,29472,10.291230,0.471239,0.45399,0.891007
2036,2036,0.063529,58,27,2.867899,3,0.693147,7.745967,3.218876,30.07,31009,10.342065,0.471239,0.45399,0.891007
2037,2037,0.275294,58,27,2.867899,3,0.693147,7.549834,3.367296,30.08,19335,9.869724,0.471239,0.45399,0.891007
